Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State,Website,MainPhone,MainEmail,ContactName1,ContactTitle1,OTCMarketsURL
AZRH,AZURE HOLDING GROUP CORP,Pink No Information,0.0158,-10.2273,2200,Common Stock,USA,California,,,,,,
APSI,AQUA POWER SYSTEMS INC,Pink No Information,0.1097,-14.2969,53584,Common Stock,USA,Florida,,,,,,
ANAV,ALPHA NTWRK ALLIANCE VNTR,Pink No Information,0.092,,0,Common Stock,USA,California,,,,,,
JOEY,JOEY NEW YORK INC,Pink No Information,0.0065,27.451,8900,Common Stock,USA,Florida,,,,,,
STCC,STERLING CONSOLIDATED CRP,Pink No Information,0.0611,,0,Common Stock,USA,New Jersey,,,,,,
IHSI,INTELLIGENT HIGHWAY SOLU,Pink No Information,0.0005,0,156348300,Common Stock,USA,California,,,,,,
GHAV,GRAND HAVANA INC,Pink No Information,0.016,0,1070933,Common Stock,USA,Florida,,,,,,
GAWK,GAWK INC,Pink No Information,0.013,-19.2547,44936,Common Stock,USA,California,,,,,,
CAPP,CAPSTONE FINANCIAL GP INC,Pink No Information,0.08,,0,Common Stock,USA,New York,,,,,,
DCAC,DANIELS CORP ADVISOR,Pink No Information,0.0067,-10.6667,2531400,Common Stock,USA,New York,,,,,,
JRVS,IMINE CORPORATION,Pink No Information,0.03915,,0,Common Stock,USA,Indiana,,,,,,
MLCG,ML CAPITAL GROUP INC,Pink No Information,0.0599,,2,Common Stock,USA,Nevada,,,,,,
EPGC,ECOM PRODUCTS GROUP,Pink No Information,0.385,,0,Common Stock,USA,Florida,,,,,,
NHLE,NHALE INC,Pink No Information,0.049,27.2727,1200,Common Stock,USA,Colorado,,,,,,
TCAI,AIMTC INC,Pink No Information,0,,0,Common Stock,USA,Wyoming,,,,,,
SPUP,SIPUP CORP,Pink No Information,0.345,,0,Common Stock,USA,New York,,,,,,
CESX,CES SYNERGIES INC,Pink No Information,0.0048,14.2857,2890,Common Stock,USA,Florida,,,,,,
CNABQ,UNITED CANNABIS CORP,Pink No Information,0.018,-10,258699,Common Stock,USA,Colorado,,,,,,
PSTO,POWERSTORM HOLDINGS INC,Pink No Information,0.1,14.2857,750,Common Stock,USA,California,,,,,,
USDF,US-DADI FERTILIZER IND IN,Pink No Information,0.03,0,3500,Common Stock,USA,California,,,,,,
WLYW,WALLY WORLD MEDIA INC,Pink No Information,0.00586,,0,Common Stock,USA,New Jersey,,,,,,
AEXE,AIM EXPLORATION INC,Pink No Information,0.0008,-20,9158145,Common Stock,USA,Nevada,,,,,,
LIQDQ,LIQUID HOLDINGS GROUP INC,Pink No Information,0.0018,-30.7692,113100,Common Stock,USA,New Jersey,,,,,,
ACTL,ARTEC GLOBAL MEDIA INC,Pink No Information,0.0007,16.6667,170500,Common Stock,USA,Nevada,,,,,,
OPVS,NANOFLEX POWER CORP,Pink No Information,0.09,-12.1951,193949,Common Stock,USA,Arizona,,,,,,
SPRZ,SPRIZA INC,Pink No Information,0,,0,Common Stock,USA,California,,,,,,
AVGC,AVANGARD CAPITAL GRP INC,Pink No Information,0,,0,Common Stock,USA,Pennsylvania,,,,,,
WCVC,WEST COAST VEN GRP CORP,Pink No Information,0.0019,-9.5238,20592829,Common Stock,USA,Colorado,,,,,,
CCBK,COLUMBUS COMMUNITY BANK,Pink No Information,3,,0,Common Stock,USA,Georgia,,,,,,
ARAT,ARAX HOLDINGS CORP,Pink No Information,1.2,,60,Common Stock,USA,South Dakota,,,,,,
PBYA,PROBILITY MEDIA CORP,Pink No Information,0.0005,-9.0909,30400060,Common Stock,USA,Texas,,,,,,
HUTN,HUTN INC,Pink No Information,0.04,,0,Common Stock,USA,Ohio,,,,,,
SCOO,SCHOOL SPECIALTY INC,Pink No Information,0.151,-11.1765,1117,Common Stock,USA,Wisconsin,,,,,,
STGGQ,STG GROUP INC,Pink No Information,0.01045,,0,Common Stock,USA,Virginia,,,,,,
SPGX,SUSTAINABLE PROJECTS GRP,Pink No Information,0.15,,0,Common Stock,USA,Florida,,,,,,
VBVT,VIABUILT VENTURES INC,Pink No Information,0.1,,0,Common Stock,USA,Florida,,,,,,
IFAN,IFAN FINANCIAL INC,Pink No Information,0.00257,22.381,11070349,Common Stock,USA,California,,,,,,
ITUP,INTERUPS INC,Pink No Information,4.25,6.25,510,Common Stock,USA,New York,,,,,,
RMRI,RMR INDUSTRIALS CL B,Pink No Information,0,,0,Common Stock,USA,California,,,,,,
SNYR,SYNERGY CHC CORP,Pink No Information,0.04,-27.0073,180222,Common Stock,USA,Maine,,,,,,
CTBO,CANTABIO PHARMACEUT,Pink No Information,0,,0,Common Stock,USA,California,,,,,,
NWMH,NATIONAL WASTE MGT HLDGS,Pink No Information,0.01,,0,Common Stock,USA,Florida,,,,,,
TLOG,TETRALOGIC PHARMS CORP,Pink No Information,0.035,-22.1357,15049,Common Stock,USA,Pennsylvania,,,,,,
MOBO,MOBILE LADS CORP,Pink No Information,0.044,-12,5500,Common Stock,USA,Nevada,,,,,,
GRLB,GL BRANDS INC,Pink No Information,0.016,10.3448,1948758,Common Stock,USA,Texas,,,,,,
RTON,RIGHT ON BRANDS INC,Pink No Information,0.0041,-4.6512,50947902,Common Stock,USA,Texas,,,,,,
VIBI,VILACTO BIO INC.,Pink No Information,0.0011,-15.3846,70785527,Common Stock,USA,New York,,,,,,
MDNL,MAIDEN LANE JEWELRY LTD,Pink No Information,0.55,,0,Common Stock,USA,New York,,,,,,
ASXH,ASPEN INTERNATIONAL HLDGS,Pink No Information,0,,0,Common Stock,USA,California,,,,,,
NUUU,REJUVEL BIO-SCIENCES INC,Pink No Information,0.0006,0,31668953,Common Stock,USA,Florida,,,,,,
APTY,APT SYSTEMS INC,Pink No Information,0.0023,0,29519470,Common Stock,USA,California,,,,,,
KATA,KATANA BROADBAND CORP,Pink No Information,0,,0,Common Stock,USA,Michigan,,,,,,
AKAOQ,ACHAOGEN INC,Pink No Information,0.026,1.9608,5763,Common Stock,USA,California,,,,,,
CPAI,CHAMPION PAIN CARE CORP,Pink No Information,0.0017,0,1250,Common Stock,USA,New York,,,,,,
PLFX,PULSE EVOLUTION CORP,Pink No Information,0.0415,,0,Common Stock,USA,Florida,,,,,,
WWIO,WOWIO INC,Pink No Information,0.0004,0,216361743,Common Stock,USA,California,,,,,,
PNAT,PURA NATURALS INC,Pink No Information,0.004,-4.7619,4178680,Common Stock,USA,California,,,,,,
ONFA,ONE 4 ART LIMITED NEW,Pink No Information,0,,0,Common Stock,USA,New York,,,,,,
HVCW,HARRISON VICKERS&WATERMEL,Pink No Information,0.0024,0,56986100,Common Stock,USA,Georgia,,,,,,
ASNT,ARIAS INTEL CORP,Pink No Information,0.0021,,0,Common Stock,USA,Florida,,,,,,
WEDG,WEED GROWTH FUND INC,Pink No Information,0,,0,Common Stock,USA,Arizona,,,,,,
NLBS,NUTRALIFE BIOSCIENCES INC,Pink No Information,0.135,-3.5714,21392,Common Stock,USA,Florida,,,,,,
ZNRG,ZNERGY INC,Pink No Information,0.11,,0,Common Stock,USA,Indiana,,,,,,
GLFH,GALENFEHA INC,Pink No Information,0.069,15,3730,Common Stock,USA,Texas,,,,,,
SBES,SOUTH BEACH SPIRITS INC,Pink No Information,0.0049,0,29868145,Common Stock,USA,South Carolina,,,,,,
KMWE,KM WEDDING EVENTS MGMT,Pink No Information,0.0519,,0,Common Stock,USA,California,,,,,,
SWEE,SWEEGEN INC,Pink No Information,1.05,,0,Common Stock,USA,California,,,,,,
GVBT,GREEN VISION BIOTECH,Pink No Information,0,,0,Common Stock,USA,Arizona,,,,,,
DTHR,DTHERA SCIENCES,Pink No Information,0.032,,0,Common Stock,USA,California,,,,,,
KTDR,KETDARINA CORP,Pink No Information,0,,0,Common Stock,USA,New York,,,,,,
GBIM,GLOBEIMMUNE INC,Pink No Information,2.27,0.8889,37292,Common Stock,USA,Colorado,,,,,,
MYDX,MYDX INC,Pink No Information,0.0006,-14.2857,40824175,Common Stock,USA,California,,,,,,
ABWN,AIRBORNE WIRELES NTWK,Pink No Information,0.0004,0,10019000,Common Stock,USA,California,,,,,,
RGBP,REGEN BIOPHARMA INC,Pink No Information,0.0017,-10.5263,44312066,Common Stock,USA,California,,,,,,
RMLS,ROMULUS CORP,Pink No Information,0,,0,Common Stock,USA,New York,,,,,,
NUGN,"NUGENE INTERNATIONAL, INC",Pink No Information,0.0048,0,1010,Common Stock,USA,California,,,,,,
SPLY,SOCIALPLAY USA INC,Pink No Information,0.026,,0,Common Stock,USA,Nevada,,,,,,
LWEL,LUCKWEL PHARMACEUTICALS,Pink No Information,4,,0,Common Stock,USA,Massachusetts,,,,,,
TNRG,THUNDER ENERGIES CORP,Pink No Information,0.18,20,54854,Common Stock,USA,Florida,,,,,,
MXMG,MAXIMA GROUP INC,Pink No Information,0.006,,0,Common Stock,USA,Nevada,,,,,,
KGNR,KANGE CORP,Pink No Information,0.05,,0,Common Stock,USA,Nevada,,,,,,
SKSK,SKOOKUM SAFETY SOLUTIONS,Pink No Information,0.1,,0,Common Stock,USA,California,,,,,,
FTXP,FOOTHILLS EXPLORATION INC,Pink No Information,0.0048,-18.6441,97472998,Common Stock,USA,California,,,,,,
FSAM,FIFTH STREET ASSET MGMT A,Pink No Information,0.021225,-17.4125,4725,Common Stock,USA,Connecticut,,,,,,
ACNV,ACCELERA INNOVATIONS INC,Pink No Information,0.0038,-20.8333,95000,Common Stock,USA,Illinois,,,,,,
DVDR,DIVIDE DRIVES INC,Pink No Information,0.015,,0,Common Stock,USA,Utah,,,,,,
PPCQ,PREMIER PAC CONSTR INC,Pink No Information,0.04,,0,Common Stock,USA,California,,,,,,
HMPQ,HEMPAMERICANA INC,Pink No Information,0.0056,-6.6667,7980678,Common Stock,USA,New York,,,,,,
OMHE,OMNI HEALTH INC,Pink No Information,0.0006,-14.2857,1095106,Common Stock,USA,Florida,,,,,,
INQD,INDOOR HARVEST CORP,Pink No Information,0.0125,-3.8462,9195999,Common Stock,USA,Texas,,,,,,
LOGX,PEERLOGIX INC,Pink No Information,0.019,0,4000,Common Stock,USA,New York,,,,,,
PROM,PROPEL MEDIA INC,Pink No Information,0.11,,0,Common Stock,USA,California,,,,,,
MNMT,MOTIVATING THE MASSES INC,Pink No Information,0.5501,,0,Common Stock,USA,California,,,,,,
EMBT,EMBER THERAPEUTICS INC,Pink No Information,1.075,,2,Common Stock,USA,New York,,,,,,
TCNT,TOUCAN INTERACTIVE CORP,Pink No Information,0.2,,0,Common Stock,USA,California,,,,,,
MGPC,MOREGAIN PICTURES INC,Pink No Information,0.061,0,18500,Common Stock,USA,California,,,,,,
FRTG,FRONTERA GROUP INC,Pink No Information,1,,0,Common Stock,USA,Nevada,,,,,,
NAEX,NATIONAL ART EXCHANGE INC,Pink No Information,0,,0,Common Stock,USA,New York,,,,,,
MRJT,3D MAKERJET INC.,Pink No Information,0.059,1.7241,408549,Common Stock,USA,Florida,,,,,,
VRTT,VIATAR CTC SOLUTIONS INC,Pink No Information,0.0145,,0,Common Stock,USA,Massachusetts,,,,,,
FTWS,FLITWAYS TECHNOLOGY INC,Pink No Information,0.001935,-3.25,7339558,Common Stock,USA,California,,,,,,
IMGL,IMAGE INTL GROUP INC,Pink No Information,0.15,200,30000,Common Stock,USA,Washington,,,,,,
TXSP,TAXUS PHARMA HLDGS INC,Pink No Information,3.35,,0,Common Stock,USA,New York,,,,,,
STAL,STAR ALLIANCE INTL CORP,Pink No Information,2,,5,Common Stock,USA,California,,,,,,
QSMG,QUEST MGMT INC,Pink No Information,0.011,,0,Common Stock,USA,New York,,,,,,
XSPT,XSPORT GLOBAL INC,Pink No Information,0.0008,33.3333,33376195,Common Stock,USA,North Carolina,,,,,,
COFE,CAFE HOLDINGS INC,Pink No Information,0.0735,,33,Common Stock,USA,Illinois,,,,,,
MPVR,MP VENTURES INC,Pink No Information,0,,0,Common Stock,USA,Nevada,,,,,,
SQFL,SQL TECHNOLOGIES CORP,Pink No Information,4,,0,Common Stock,USA,Georgia,,,,,,
TGRR,TIGER REEF INC,Pink No Information,0.002,-4.7619,33471557,Common Stock,USA,Florida,,,,,,
NSLPQ,NEW SOURCE ENGY PTNRS LP,Pink No Information,0.011,-15.3846,70509,Common Stock,USA,Oklahoma,,,,,,
XFTB,XFIT BRANDS INC,Pink No Information,0.0085,,0,Common Stock,USA,California,,,,,,
BHLD,BLOCKHOLD CAPITAL CORP,Pink No Information,0,,0,Common Stock,USA,California,,,,,,
EGBB,EARTH GEN-BIOFUEL INC,Pink No Information,0.083,,0,Common Stock,USA,Nevada,,,,,,
RETC,12 RETECH CORPORATION,Pink No Information,0.0011,-15.3846,72890522,Common Stock,USA,Nevada,,,,,,
FRSI,FIRST RATE STAFFING CORP,Pink No Information,0.44,,0,Common Stock,USA,Arizona,,,,,,
XCOMQ,XTERA COMMUNICATIONS INC,Pink No Information,0.03524,1.2644,15204,Common Stock,USA,Texas,,,,,,
ITLL,INTELLIGENT CLOUD RES INC,Pink No Information,0.014,-6.6667,64575,Common Stock,USA,California,,,,,,
BBLG,BONE BIOLOGICS CORP,Pink No Information,7.5001,,0,Common Stock,USA,Massachusetts,,,,,,
FGCN,FLAGSHIP GLOBAL CORP,Pink No Information,0.51,,0,Common Stock,USA,Nevada,,,,,,
VBBV,VIBE VENTURES INC,Pink No Information,0,,0,Common Stock,USA,Nevada,,,,,,
BXNG,BANG HLDGS CORP,Pink No Information,0.3801,-13.594,10400,Common Stock,USA,Florida,,,,,,
MGNT,MEGANET CORP,Pink No Information,0.0315,-10,1000,Common Stock,USA,Nevada,,,,,,
ROYTL,PACIFIC COAST OIL TR UTS,Pink No Information,0.131,-18.125,122384,Common Stock,USA,Texas,,,,,,
ELIO,ELIO MOTORS INC,Pink No Information,0.82,,0,Common Stock,USA,Arizona,,,,,,
EWLL,EWELLNESS HEALTHCARE CORP,Pink No Information,0.0016,2.5641,139937231,Common Stock,USA,Florida,,,,,,
OPLF,OPTILEAF INC,Pink No Information,0,,0,Common Stock,USA,Kansas,,,,,,
LKST,LOOKSMART GROUP INC,Pink No Information,5,,0,Common Stock,USA,Nevada,,,,,,
CBCB,COMMERCE BANCSHARES TN,Pink No Information,0,,0,Common Stock,USA,Tennessee,,,,,,
ALTB,ALPINE AUTO BROKERS INC,Pink No Information,10,,0,Common Stock,USA,Utah,,,,,,
HBUV,HUBILU VENTURE CORP,Pink No Information,0.17,,0,Common Stock,USA,California,,,,,,
PZRXQ,PHASERX INC,Pink No Information,0.0248,0,18990,Common Stock,USA,Washington,,,,,,
EMMD,EMEDIA GROUP INC.,Pink No Information,0.02275,152.7778,100,Common Stock,USA,New York,,,,,,
TTEN,TITAN ENERGY LLC,Pink No Information,0.0899,49.8333,9300,Common Stock,USA,Texas,,,,,,
CNCC,CANNA CORP,Pink No Information,0.074,-1.3333,19660,Common Stock,USA,Florida,,,,,,
WRRI,WARI INC,Pink No Information,6.25,,0,Common Stock,USA,Washington DC,,,,,,
VITX,VITANA-X INC,Pink No Information,0.0205,-15.8111,7683478,Common Stock,USA,Florida,,,,,,
TCHC,TECH CENT INC,Pink No Information,0.0013,-10.3448,7740615,Common Stock,USA,California,,,,,,
GTTL,GETELMAN CORP,Pink No Information,0,,0,Common Stock,USA,Nevada,,,,,,
AURX,NUO THERAPEUTICS INC NEW,Pink No Information,0.75,114.2857,350,Common Stock,USA,Texas,,,,,,
INND,INNERSCOPE HEARING TECH,Pink No Information,0.0204,-8.6022,104282787,Common Stock,USA,California,,,,,,
INVL,INNOVATIVE CLIMATIC TECH,Pink No Information,0,,0,Common Stock,USA,Arizona,,,,,,
NODC,NODECHAIN INC,Pink No Information,0.055,,0,Common Stock,USA,California,,,,,,
LTCO,LONG TERM CARE OPRTNS 360,Pink No Information,0,,0,Common Stock,USA,Nevada,,,,,,
BRLL,BARREL ENERGY INC,Pink No Information,0.1897,-3.7544,2462070,Common Stock,USA,Nevada,,,,,,
CLCI,CLIC TECH INC,Pink No Information,0.089,74.5098,1530,Common Stock,USA,Florida,,,,,,
WUYI,CHINA WUYI MOUNTAIN LTD,Pink No Information,5,,0,Common Stock,USA,California,,,,,,
BRMT,BARE METAL STD INC,Pink No Information,0.4,,0,Common Stock,USA,Idaho,,,,,,
TPPM,TMPOS INC,Pink No Information,0.242,0,12707,Common Stock,USA,Georgia,,,,,,
TNTRQ,TINTRI INC,Pink No Information,0.069,0,13191,Common Stock,USA,California,,,,,,
SNNAQ,SIENNA BIOPHARMACEUTICALS,Pink No Information,0.023,-17.8571,16858,Common Stock,USA,California,,,,,,
NXNN,NEXEON MEDSYSTEMS INC,Pink No Information,0.21255,,0,Common Stock,USA,Florida,,,,,,
YOGAQ,YOGAWORKS INC,Pink No Information,0.0395,-21,35109,Common Stock,USA,California,,,,,,
APXX,APEX RESOURCES INC NEV,Pink No Information,0,,0,Common Stock,USA,California,,,,,,
TRRB,TRIPBORN INC,Pink No Information,0.3,,0,Common Stock,USA,Maryland,,,,,,
BNTT,BNET MEDIA GROUP,Pink No Information,0.65,,0,Common Stock,USA,Utah,,,,,,
LFIN,LONGFIN CORP A,Pink No Information,0.7,-6.6667,11076,Common Stock,USA,New Jersey,,,,,,
IPIC,IPIC ENTERTAINMENT INC A,Pink No Information,0.9,28.5714,361,Common Stock,USA,Florida,,,,,,
JKRO,JAKROO INC,Pink No Information,0.05,,0,Common Stock,USA,California,,,,,,
HGHH,HIGH DESERT HLDG CORP,Pink No Information,0,,0,Common Stock,USA,Nevada,,,,,,
WTNW,WATER NOW INC,Pink No Information,0.024,-0.8264,97979,Common Stock,USA,Texas,,,,,,
HTHC,HIGHTIMES HOLDING CL A,Pink No Information,0,,0,Common Stock,USA,California,,,,,,
AVMR,AVRA MED ROBOTICS INC,Pink No Information,1,0,417,Common Stock,USA,Florida,,,,,,
MVXM,MOVEIX INC,Pink No Information,3.99,,0,Common Stock,USA,Florida,,,,,,
KNIT,KINETIC GROUP INC,Pink No Information,1.89,,0,Common Stock,USA,Maryland,,,,,,
FIGM,FUTURE INTL GRP CP,Pink No Information,8,,0,Common Stock,USA,Nevada,,,,,,
FWDEQ,FIELDWOOD ENERGY INC.,Pink No Information,0.003,,0,Common Stock,USA,Texas,,,,,,
SMGE,SIGMATA ELECTRONICS INC,Pink No Information,0,,0,Common Stock,USA,Rhode Island,,,,,,
PTNL,PLANTATION CORP,Pink No Information,0,,0,Common Stock,USA,Wyoming,,,,,,
610-561-6014,https://backend.otcmarkets.com/otcapi/company/profile/full/FRSB?symbol=FRSB,Glenn Marshall,"CEO, Co-Founder",,,,"1 E. Uwchlan Avenue
Suite 410 Exton PA 19341     ",http://www.firstresourcebank.com,lranalli@firstresourcebank.com
(615) 844-2800,https://backend.otcmarkets.com/otcapi/company/profile/full/FACO?symbol=FACO,Kenneth D. Russell,CEO,,,,3813 Green Hills Village Drive Nashville TN 37215     ,http://www.acceptance.com,mbodayle@acceptance.com
(512) 434-1100,https://backend.otcmarkets.com/otcapi/company/profile/full/HRTH?symbol=HRTH,Andrew Benett,CEO,,,,2800 Wells Branch Parkway Austin TX 78728     ,http://www.hartehanks.com,media@hartehanks.com
(973) 926-0816,https://backend.otcmarkets.com/otcapi/company/profile/full/INBP?symbol=INBP,Riva Sheppard,Co-CEO,,,,225 Long Avenue Hillside NJ 07205     ,http://www.ibiopharma.com,info@ibiopharma.com
(949) 465-0065,https://backend.otcmarkets.com/otcapi/company/profile/full/DPSI?symbol=DPSI,Steven Smith,CEO,,,,8697 Research Drive Irvine CA 92618     ,http://www.decisionpt.com,carakaki@decisionpt.com
(615) 771-7575,https://backend.otcmarkets.com/otcapi/company/profile/full/DVCR?symbol=DVCR,James R. McKnight Jr.,CEO,,,,1621 Galleria Boulevard Brentwood TN 37027     ,https://www.dvcr.com/,IR@dvcr.com
713-568-4725,https://backend.otcmarkets.com/otcapi/company/profile/full/BDCO?symbol=BDCO,Jonathan P. Carroll,"CEO, President",,,,"801 Travis Street
Suite 2100 Houston TX 77002     ",http://www.blue-dolphin-energy.com,jennifer.harvey@blue-dolphin.com
(847) 455-7111,https://backend.otcmarkets.com/otcapi/company/profile/full/CTAM?symbol=CTAM,Marec E. Edgar,"President, CEO",,,,"1420 Kensington Road
Suite 220 Oak Brook IL 60523     ",https://www.castlemetals.com,jsteele@amcastle.com
(781) 828-9300,https://backend.otcmarkets.com/otcapi/company/profile/full/DXLG?symbol=DXLG,Harvey S. Kanter,"CEO, President",,,,555 Turnpike Street Canton MA 02021     ,http://www.dxl.com,investor.relations@dxlg.com
(732) 980-4500,https://backend.otcmarkets.com/otcapi/company/profile/full/ENZN?symbol=ENZN,Andrew Rackear,"CEO, Secretary",,,,"20 Commerce Drive, Suite 135 Cranford NJ 07016     ",http://www.enzon.com,investor@enzon.com
440-424-5322,https://backend.otcmarkets.com/otcapi/company/profile/full/MACE?symbol=MACE,Gary Medved,"CEO, President",,,,4400 Carnegie Avenue Cleveland OH 44103     ,http://www.mace.com,invstrmail@mace.com
845-230-3000,https://backend.otcmarkets.com/otcapi/company/profile/full/CRMZ?symbol=CRMZ,Jerry Flum,"CEO, IR",,,,"704 Executive Boulevard
Suite A Valley Cottage NY 10989     ",http://www.creditriskmonitor.com,ir@creditriskmonitor.com
+1 (954) 596-1000,https://backend.otcmarkets.com/otcapi/company/profile/full/SMDM?symbol=SMDM,Gary Atkinson,CEO,,,,"6301 NW 5th Way
STE 2900 Fort Lauderdale FL 33309     ",http://www.singingmachine.com,investors@singingmachine.com
(845) 795-2020,https://backend.otcmarkets.com/otcapi/company/profile/full/SOTK?symbol=SOTK,Christopher L. Coccio,CEO,,,,2012 Route 9W Milton NY 12547     ,http://www.sono-tek.com,info@sono-tek.com
(323) 988-3000,https://backend.otcmarkets.com/otcapi/company/profile/full/CBBI?symbol=CBBI,Joanne Kim,"President, CEO",,,,"3435 Wilshire Boulevard, Suite 700 Los Angeles CA 90010     ",https://www.cbb-bank.com,00-AcctGrp@cbb-bank.com
(714) 243-4311,https://backend.otcmarkets.com/otcapi/company/profile/full/KSHB?symbol=KSHB,Nicholas Francis Kovacevich,"CEO, Co-Founder",,,,11958 Monarch Street Garden Grove CA 92841     ,http://www.kushco.com,ir@kushco.com
+1 (832) 456-6500,https://backend.otcmarkets.com/otcapi/company/profile/full/SLNG?symbol=SLNG,James Calvin Reddinger,CEO,,,,"10375 Richmond Avenue
Suite 700 Houston TX 77042     ",http://www.stabilis-solutions.com,ir@stabilis-solutions.com
+1 (805) 215 4161,https://backend.otcmarkets.com/otcapi/company/profile/full/PTNL?symbol=PTNL,Adrian  Bray,"CFO, Secretary",,,,"514 Grand Avenue
Suite 161 Laramie WY 82070     ",N/A,N/A
(401) 714-5337,https://backend.otcmarkets.com/otcapi/company/profile/full/SMGE?symbol=SMGE,Paul Moody,"CEO, President",,,,780 Reservoir Avenue #123 Cranston RI 02910     ,https://www.sigmataelectronics.com,sigmataelectronics@gmail.com
(713) 969-1000,https://backend.otcmarkets.com/otcapi/company/profile/full/FWDEQ?symbol=FWDEQ,,,,,,"2000 W. Sam Houston Parkway South,
Suite 1200 Houston TX 77042     ",N/A,N/A
+86 021 6029 8205,https://backend.otcmarkets.com/otcapi/company/profile/full/FIGM?symbol=FIGM,Lingbo Shi,CEO,,,,5348 Vegas Dr Las Vegas NV 89108     ,http://www.pacman-media.com,info@pacman-media.com
(903) 738-6152,https://backend.otcmarkets.com/otcapi/company/profile/full/HGHH?symbol=HGHH,Mark A. Kersey,"CEO, President, CFO",,,,"865 Tahoe Boulevard
Suite 302 Incline Village NV 89451     ",N/A,N/A
(801) 928-8266,https://backend.otcmarkets.com/otcapi/company/profile/full/BNTT?symbol=BNTT,Gerald Emile Sklar,"President, CEO",,,,"352 S 200 W
Ste. 3 Farmington UT 84025     ",http://www.bnetmediagroup.com,info@bmgis.com
(626) 910-5101,https://backend.otcmarkets.com/otcapi/company/profile/full/APXX?symbol=APXX,,,,,,"13191 Crossroads Pkwy N
Suite 200 City of Industry CA 91746     ",N/A,N/A
(954) 837-6833,https://backend.otcmarkets.com/otcapi/company/profile/full/NXNN?symbol=NXNN,Miro Zecevic,"CEO, President",,,,"500 S Australian Ave, West Palm Beach FL 33401     ",http://www.nexeonmed.com,info@nexeonmed.com
(310) 664-6470,https://backend.otcmarkets.com/otcapi/company/profile/full/YOGAQ?symbol=YOGAQ,Brian T. Cooper,CEO,,,,5780 Uplander Way Culver City CA 90230     ,N/A,N/A
(818) 629-2256,https://backend.otcmarkets.com/otcapi/company/profile/full/SNNAQ?symbol=SNNAQ,,,,,,"30699 Russell Ranch Road
Suite 140 Westlake Village CA 91362     ",N/A,N/A
+1 (702) 595 2247,https://backend.otcmarkets.com/otcapi/company/profile/full/BRLL?symbol=BRLL,Craig Steven Alford,CEO,,,,"8275 S. Eastern Ave
Suite 200 Las Vegas NV 89123     ",http://www.barrelenergyandtech.com,info@barrelenergyandtech.com
(847) 455-7111,https://backend.otcmarkets.com/otcapi/company/profile/full/CTAM?symbol=CTAM,Marec E. Edgar,"President, CEO",,,,"1420 Kensington Road
Suite 220 Oak Brook IL 60523     ",https://www.castlemetals.com,jsteele@amcastle.com
(781) 828-9300,https://backend.otcmarkets.com/otcapi/company/profile/full/DXLG?symbol=DXLG,Harvey S. Kanter,"CEO, President",,,,555 Turnpike Street Canton MA 02021     ,http://www.dxl.com,investor.relations@dxlg.com
(732) 980-4500,https://backend.otcmarkets.com/otcapi/company/profile/full/ENZN?symbol=ENZN,Andrew Rackear,"CEO, Secretary",,,,"20 Commerce Drive, Suite 135 Cranford NJ 07016     ",http://www.enzon.com,investor@enzon.com
440-424-5322,https://backend.otcmarkets.com/otcapi/company/profile/full/MACE?symbol=MACE,Gary Medved,"CEO, President",,,,4400 Carnegie Avenue Cleveland OH 44103     ,http://www.mace.com,invstrmail@mace.com
845-230-3000,https://backend.otcmarkets.com/otcapi/company/profile/full/CRMZ?symbol=CRMZ,Jerry Flum,"CEO, IR",,,,"704 Executive Boulevard
Suite A Valley Cottage NY 10989     ",http://www.creditriskmonitor.com,ir@creditriskmonitor.com
